Id,y
53255,-0.24454439
53256,2.060732
53257,2.0941973
53258,0.46596944
53259,1.9614986
53260,0.99203575
53261,2.041686
53262,2.2596927
53263,1.4978813
53264,1.3026172
53265,1.6535689
53266,1.894391
53267,1.8727225
53268,1.8868607
53269,1.811406
53270,2.1826339
53271,1.9332227
53272,2.1332178
53273,1.9698681
53274,2.3849883
53275,2.2480645
53276,0.52566135
53277,0.7159928
53278,1.7019719
53279,1.8422202
53280,1.8773803
53281,1.9445199
53282,2.189961
53283,1.8717116
53284,1.9984411
53285,2.0163803
53286,1.7749504
53287,2.0269094
53288,1.8531271
53289,2.1874313
53290,3.0611954
53291,1.8544728
53292,2.0127687
53293,2.0399036
53294,2.3460698
53295,1.9689435
53296,0.9589044
53297,1.8361148
53298,0.38112962
53299,1.9293121
53300,1.9286386
53301,1.624009
53302,1.6514176
53303,3.3305807
53304,2.8012116
53305,1.8283843
53306,1.8828038
53307,1.834648
53308,1.8086523
53309,1.8953189
53310,1.7116998
53311,1.7478539
53312,1.7382563
53313,1.9506062
53314,2.7164736
53315,2.0100646
53316,2.7637587
53317,2.750907
53318,1.9542121
53319,2.0008254
53320,2.3428988
53321,1.9823436
53322,1.7071723
53323,0.61022794
53324,1.9175051
53325,2.0203686
53326,2.0412269
53327,1.9670714
53328,1.8205398
53329,2.036696
53330,2.5188107
53331,1.2831286
53332,1.8798312
53333,1.0496764
53334,1.8160208
53335,1.9094638
53336,1.8245095
53337,1.8663152
53338,1.6211466
53339,0.09520924
53340,1.9211472
53341,1.9630901
53342,2.161158
53343,0.36693037
53344,1.9690741
53345,2.1011343
53346,1.965772
53347,2.381195
53348,1.7386996
53349,1.8769025
53350,2.713522
53351,1.5487536
53352,2.4424267
53353,1.9504694
53354,1.9271668
53355,1.8357371
53356,1.8380345
53357,2.4645061
53358,2.0816321
53359,1.698846
53360,0.28110683
53361,2.9910183
53362,1.9107527
53363,1.8520049
53364,1.8572134
53365,0.8101653
53366,1.9199187
53367,2.1531258
53368,1.8254746
53369,2.9146814
53370,2.5323167
53371,1.8796982
53372,2.1649241
53373,1.6919698
53374,1.7415789
53375,1.8418149
53376,1.7889098
53377,1.9536656
53378,1.7963408
53379,1.9451922
53380,1.9290303
53381,1.847052
53382,0.72691905
53383,1.7966062
53384,2.824768
53385,1.7771991
53386,1.8284854
53387,1.7211975
53388,2.042554
53389,0.71305263
53390,2.1599226
53391,1.8364238
53392,2.1972504
53393,0.94937027
53394,1.9227713
53395,1.989993
53396,2.1249595
53397,2.2674751
53398,1.9457687
53399,1.9960488
53400,1.8475713
53401,0.7789737
53402,1.6322247
53403,2.5031757
53404,2.128336
53405,1.8942643
53406,2.0606694
53407,2.0784311
53408,1.7799686
53409,1.81052
53410,1.6861805
53411,1.8476208
53412,2.062377
53413,1.8150634
53414,1.7738463
53415,1.7041148
53416,2.100768
53417,2.5784144
53418,1.6190327
53419,2.285771
53420,2.0899634
53421,2.5890932
53422,1.8770641
53423,1.8638839
53424,1.8896097
53425,1.8462609
53426,2.1668582
53427,2.1969361
53428,1.8983482
53429,2.153617
53430,1.4791151
53431,2.6956449
53432,2.068087
53433,2.5517836
53434,1.6520027
53435,2.031767
53436,1.3117722
53437,2.1529117
53438,2.359324
53439,1.8283573
53440,2.2141128
53441,1.860165
53442,2.090209
53443,1.8369426
53444,1.864519
53445,2.517386
53446,3.600831
53447,2.4086719
53448,1.9094809
53449,2.019556
53450,1.9846927
53451,2.3903542
53452,2.288526
53453,1.8341197
53454,1.8167528
53455,2.3945947
53456,1.7555403
53457,1.9642743
53458,-0.36642897
53459,-0.7015954
53460,1.9335388
53461,1.8474172
53462,1.8374671
53463,1.7265176
53464,1.4984611
53465,0.6229743
53466,2.0474787
53467,1.8783845
53468,2.0767732
53469,2.2823777
53470,1.1896509
53471,1.8809432
53472,2.072238
53473,1.889603
53474,1.9785632
53475,2.0644937
53476,1.917251
53477,0.36280644
53478,1.705347
53479,1.8695482
53480,2.1177993
53481,2.0257263
53482,2.0100737
53483,1.5812398
53484,1.7834102
53485,1.6082624
53486,1.5230387
53487,1.6352035
53488,1.9429654
53489,1.8694237
53490,2.3702936
53491,2.01621
53492,2.5205936
53493,2.1959624
53494,2.2680993
53495,1.6385411
53496,2.3623896
53497,1.7640084
53498,1.400812
53499,1.899515
53500,1.7971703
53501,2.0146914
53502,2.4594374
53503,1.9346198
53504,1.7835656
53505,1.9236773
53506,1.9219874
53507,1.9750344
53508,1.7734708
53509,2.1763577
53510,1.9674817
53511,1.0388695
53512,1.7460197
53513,2.218237
53514,1.9780713
53515,2.1791115
53516,1.8981746
53517,1.9331709
53518,1.872495
53519,1.9333252
53520,1.9084038
53521,0.8485316
53522,2.5254087
53523,2.4533043
53524,1.9398135
53525,0.20439899
53526,1.5325564
53527,1.6441907
53528,1.8993925
53529,1.9909261
53530,1.8855058
53531,1.4538331
53532,1.508941
53533,1.8366574
53534,2.7049227
53535,0.58139145
53536,1.86036
53537,1.6380478
53538,1.6153883
53539,0.818467
53540,2.3105931
53541,-0.061346173
53542,1.8349179
53543,1.1507596
53544,2.0054593
53545,1.5416611
53546,3.4726315
53547,2.104444
53548,1.908718
53549,1.8177043
53550,2.5040689
53551,1.8371624
53552,1.8993925
53553,1.8486527
53554,1.9867402
53555,1.8580426
53556,1.6325618
53557,1.8428215
53558,1.9657325
53559,0.90669143
53560,1.6853274
53561,2.3277888
53562,1.8903855
53563,2.0221882
53564,2.8346915
53565,1.8795604
53566,2.0830045
53567,1.8411039
53568,2.2669811
53569,1.885527
53570,1.4692525
53571,1.7873367
53572,1.9521083
53573,2.0066385
53574,1.9151009
53575,1.9289576
53576,1.7536987
53577,1.126172
53578,1.309368
53579,2.5456119
53580,2.1688485
53581,2.744628
53582,2.0932007
53583,1.7290975
53584,2.5998006
53585,2.059507
53586,1.9426988
53587,1.8889292
53588,2.5585585
53589,2.3410254
53590,1.7232937
53591,2.1869245
53592,1.925826
53593,1.9537128
53594,2.7620573
53595,1.8056058
53596,2.3083448
53597,1.9858998
53598,2.2117562
53599,2.783434
53600,2.5194082
53601,2.5138302
53602,3.4441347
53603,1.9676734
53604,2.066893
53605,2.1877522
53606,2.364274
53607,1.8299865
53608,1.8396508
53609,1.8594321
53610,1.1835469
53611,1.9367064
53612,2.5658374
53613,1.9362429
53614,0.721197
53615,1.8497695
53616,2.5488477
53617,1.7239283
53618,0.38705742
53619,2.1177125
53620,1.7882599
53621,1.9212373
53622,1.9227909
53623,1.8926805
53624,1.8963207
53625,2.2888894
53626,1.881821
53627,2.160942
53628,1.8338431
53629,1.8558911
53630,1.873258
53631,2.2471929
53632,2.2103658
53633,1.8722547
53634,1.6321639
53635,1.9028066
53636,2.1117396
53637,1.9789313
53638,1.7449855
53639,1.2552327
53640,2.5545225
53641,1.7792374
53642,2.3880696
53643,2.9193158
53644,1.9159347
53645,1.2561349
53646,1.7571968
53647,1.8934172
53648,3.1212664
53649,2.0106077
53650,2.2263927
53651,2.745708
53652,0.7054614
53653,1.848904
53654,2.1061244
53655,1.9500064
53656,1.9049643
53657,1.9147853
53658,2.662691
53659,1.8408707
53660,2.3527908
53661,1.8939418
53662,2.1172872
53663,0.575174
53664,0.6138917
53665,3.3810105
53666,2.267129
53667,2.1359363
53668,1.7428778
53669,2.0005884
53670,0.34061182
53671,1.9065646
53672,2.064506
53673,2.1727543
53674,1.7539324
53675,1.954935
53676,1.8716301
53677,1.7324318
53678,1.8828644
53679,1.8705128
53680,1.2592651
53681,1.8859328
53682,1.5369705
53683,1.3288859
53684,1.9436907
53685,2.4265456
53686,0.9522165
53687,2.0734382
53688,1.8892821
53689,1.7478758
53690,1.8573095
53691,2.925006
53692,1.2790278
53693,1.8052679
53694,2.3019195
53695,1.5628749
53696,2.1665115
53697,2.079216
53698,1.8038725
53699,1.8183602
53700,1.9395021
53701,2.6826935
53702,2.0245051
53703,1.7913903
53704,2.1305108
53705,2.439838
53706,1.8774823
53707,2.1320705
53708,1.8340367
53709,2.0584722
53710,2.1615891
53711,2.0262046
53712,2.1401987
53713,1.8457478
53714,2.5157356
53715,1.842389
53716,1.1851815
53717,2.532051
53718,2.1764107
53719,2.0568666
53720,1.8209714
53721,0.51334965
53722,1.8879226
53723,2.0239787
53724,2.257545
53725,1.8404578
53726,2.2099223
53727,2.0824113
53728,1.8576401
53729,1.9084939
53730,1.8510011
53731,1.896613
53732,0.20697248
53733,1.897858
53734,1.8968042
53735,2.6927838
53736,2.2028809
53737,1.9363688
53738,1.8925275
53739,0.9180294
53740,1.8971416
53741,1.4555784
53742,1.7618779
53743,1.9628481
53744,1.9373664
53745,1.8970612
53746,2.025291
53747,1.8732547
53748,1.9070615
53749,2.1620145
53750,2.2542882
53751,0.36125267
53752,2.3153272
53753,2.3138847
53754,1.8597137
53755,1.9291419
53756,1.9096302
53757,2.1677465
53758,1.8614959
53759,1.849274
53760,2.413169
53761,2.0873513
53762,1.3063964
53763,1.9177963
53764,2.8157454
53765,1.4960831
53766,1.8162974
53767,2.046824
53768,1.8190354
53769,2.5261064
53770,1.8289837
53771,2.5075984
53772,2.0732474
53773,0.1831497
53774,2.0335588
53775,2.0652494
53776,2.120243
53777,1.5140485
53778,2.7393656
53779,0.5456275
53780,2.405601
53781,1.9076432
53782,1.8710572
53783,2.1427975
53784,2.2275414
53785,2.0428362
53786,1.8327235
53787,2.0366068
53788,-0.2517978
53789,2.0282164
53790,2.0382333
53791,2.036737
53792,1.6732904
53793,1.5563506
53794,0.49222124
53795,2.8556552
53796,2.0989976
53797,1.4614686
53798,1.092017
53799,1.9350489
53800,2.3155031
53801,1.9125055
53802,1.8789281
53803,2.3590589
53804,1.8701395
53805,2.1316133
53806,2.1338382
53807,2.5152931
53808,0.95463073
53809,2.0898886
53810,2.2862482
53811,1.6798164
53812,0.6964351
53813,2.8522577
53814,1.1451882
53815,1.9416183
53816,2.2147684
53817,-0.27164948
53818,0.6118094
53819,1.9738466
53820,2.409327
53821,2.013987
53822,0.8187722
53823,2.5521216
53824,2.2529278
53825,0.9178003
53826,1.9504074
53827,1.9548331
53828,1.2550143
53829,1.9519881
53830,1.7768818
53831,1.9252473
53832,2.873489
53833,2.0828094
53834,1.7917751
53835,2.872654
53836,0.52999866
53837,2.127173
53838,1.8269504
53839,2.2648282
53840,1.8692464
53841,2.9787102
53842,1.9712399
53843,1.9646491
53844,1.5612115
53845,1.3337525
53846,-0.78926194
53847,1.8165168
53848,2.1746078
53849,1.9749168
53850,1.9159979
53851,1.848092
53852,1.1544776
53853,1.849502
53854,2.0014048
53855,1.9752015
53856,1.9163345
53857,1.9017619
53858,1.93796
53859,1.907791
53860,1.8858365
53861,1.9987859
53862,2.0641317
53863,1.7490369
53864,2.122015
53865,1.9380814
53866,2.1972466
53867,2.3389473
53868,1.623614
53869,1.9289781
53870,2.2435575
53871,2.5339432
53872,0.87722623
53873,0.7144134
53874,2.0234594
53875,1.7306296
53876,1.903488
53877,1.359239
53878,1.8886236
53879,1.6597682
53880,2.180438
53881,1.9519705
53882,2.192236
53883,1.935284
53884,1.8252825
53885,1.9300011
53886,1.9915026
53887,2.4774609
53888,2.1459336
53889,1.6117018
53890,1.9583977
53891,1.8798817
53892,2.5055218
53893,1.4818825
53894,1.7611154
53895,2.0425606
53896,1.9507812
53897,1.963416
53898,1.8173751
53899,2.0822024
53900,2.2578363
53901,2.0478873
53902,1.5879263
53903,1.8745984
53904,1.8766955
53905,1.8240708
53906,2.0278616
53907,1.9671158
53908,1.1957396
53909,2.1337452
53910,2.1692734
53911,2.1082473
53912,2.407936
53913,2.3719378
53914,2.455284
53915,1.7830442
53916,2.3918748
53917,1.9188167
53918,1.7885815
53919,3.3503752
53920,2.2957268
53921,1.2957865
53922,1.9840695
53923,2.5625763
53924,1.9528965
53925,1.8064364
53926,2.2877183
53927,1.1705273
53928,1.8436116
53929,1.9160393
53930,2.0124736
53931,1.3205165
53932,1.0804502
53933,1.8013829
53934,2.2301512
53935,1.8002528
53936,2.2245288
53937,1.9573435
53938,2.116932
53939,2.281683
53940,2.4666739
53941,1.7983571
53942,3.5158615
53943,1.9368333
53944,2.9031754
53945,2.1895485
53946,1.8896579
53947,1.3289346
53948,1.7158579
53949,2.1391692
53950,1.839784
53951,1.5010804
53952,1.8872722
53953,1.9593848
53954,2.0661707
53955,1.8654779
53956,0.7190584
53957,1.1470269
53958,1.9042948
53959,1.833114
53960,2.8134174
53961,1.9836348
53962,2.3282847
53963,2.2281303
53964,1.1408747
53965,-0.15444195
53966,1.2083014
53967,0.99052894
53968,1.874204
53969,1.1214617
53970,2.126874
53971,1.1657542
53972,0.81913733
53973,2.2441216
53974,1.2678224
53975,1.9935197
53976,2.4740405
53977,2.0014896
53978,2.4405313
53979,0.21477747
53980,1.9364778
53981,1.9598998
53982,1.0024213
53983,0.85382354
53984,1.1167554
53985,1.7559508
53986,2.282444
53987,1.846073
53988,1.8001908
53989,1.8808049
53990,1.8559827
53991,1.9092296
53992,2.5738692
53993,1.9198173
53994,1.8770312
53995,2.0906706
53996,3.3050184
53997,1.9207128
53998,1.9029945
53999,2.983889
54000,2.02665
54001,2.4453115
54002,2.0923524
54003,2.0020995
54004,0.24452484
54005,1.991577
54006,3.2350674
54007,-0.0049239397
54008,1.9026083
54009,2.5563688
54010,1.8517796
54011,1.9251341
54012,1.938537
54013,1.9639977
54014,1.9691862
54015,1.9006737
54016,1.9136666
54017,2.4046893
54018,1.8975247
54019,1.8390895
54020,1.9085683
54021,2.7181702
54022,1.9005083
54023,2.4961023
54024,2.1147385
54025,1.8480772
54026,0.69011533
54027,2.0625968
54028,2.2569509
54029,0.024820447
54030,1.9465293
54031,0.93846786
54032,1.8975018
54033,1.0962876
54034,1.8450812
54035,1.8139399
54036,2.0146842
54037,2.128811
54038,2.3220048
54039,1.9745904
54040,1.3739482
54041,1.659768
54042,1.8497003
54043,2.214682
54044,1.8719248
54045,1.8566979
54046,1.6804899
54047,2.126667
54048,1.0987448
54049,2.2533374
54050,1.9983491
54051,2.1703792
54052,2.109476
54053,1.9878224
54054,1.7241677
54055,2.0367088
54056,2.1349726
54057,0.6857091
54058,2.120592
54059,0.51630247
54060,2.0014844
54061,2.2082586
54062,2.0296469
54063,1.2465798
54064,1.8746771
54065,2.1939116
54066,2.1884222
54067,1.8150262
54068,1.8517541
54069,1.7985791
54070,0.9589049
54071,2.269907
54072,1.2070171
54073,1.8789877
54074,1.007403
54075,1.8730532
54076,2.2327685
54077,2.0978022
54078,2.164507
54079,1.9602755
54080,2.4980106
54081,3.031211
54082,1.9109458
54083,2.491796
54084,2.1617255
54085,1.7759701
54086,1.8890063
54087,1.7457293
54088,1.8357185
54089,2.0172658
54090,1.8836106
54091,2.5673513
54092,2.812377
54093,1.755577
54094,1.5554272
54095,1.9843639
54096,2.0684495
54097,1.9962553
54098,1.5514468
54099,1.9571003
54100,2.4837713
54101,2.0948734
54102,1.9321121
54103,1.9938525
54104,1.853196
54105,1.9660872
54106,1.8836445
54107,1.0664982
54108,1.7887386
54109,1.7430142
54110,1.9093522
54111,2.199916
54112,1.7108108
54113,1.8417004
54114,1.96958
54115,2.0467014
54116,1.9699174
54117,1.5337514
54118,2.1213746
54119,1.9425548
54120,1.24625
54121,1.8132819
54122,1.8780936
54123,1.3055514
54124,1.957739
54125,2.1437888
54126,1.8674754
54127,2.3027387
54128,0.68313587
54129,1.7884506
54130,2.4190335
54131,1.9396499
54132,2.0010977
54133,2.011794
54134,1.9587053
54135,2.1607847
54136,2.1133342
54137,2.712203
54138,2.0067902
54139,1.0900215
54140,2.272583
54141,1.906814
54142,2.610836
54143,1.2328962
54144,2.905346
54145,1.348543
54146,0.37330306
54147,1.9490055
54148,2.1900492
54149,2.1979485
54150,1.751213
54151,1.0798877
54152,1.9530336
54153,1.9070014
54154,2.0363274
54155,1.9188281
54156,1.6635531
54157,1.9026021
54158,2.0572333
54159,1.8528849
54160,1.95447
54161,2.4515972
54162,1.8860711
54163,1.8327025
54164,2.1589527
54165,2.277645
54166,2.0892467
54167,1.9844874
54168,0.31016052
54169,2.3757353
54170,1.8783778
54171,1.3155946
54172,1.9957684
54173,1.060666
54174,1.9887866
54175,2.6683564
54176,1.889038
54177,1.8280782
54178,0.45174372
54179,2.0514011
54180,1.9141468
54181,1.8146402
54182,2.1427097
54183,3.5030813
54184,2.0841937
54185,2.185955
54186,1.7908362
54187,2.204574
54188,1.9327177
54189,2.188263
54190,1.8074757
54191,1.7383865
54192,2.5055323
54193,1.6498421
54194,1.9493428
54195,1.2853698
54196,1.9285034
54197,2.045289
54198,0.8195225
54199,2.0838442
54200,2.4683995
54201,1.8973368
54202,1.2737416
54203,1.7576574
54204,2.707368
54205,1.9744791
54206,2.0148315
54207,2.0414534
54208,2.0062623
54209,2.2342482
54210,1.8694514
54211,1.7997729
54212,1.8401088
54213,1.8939575
54214,2.136148
54215,1.8707293
54216,1.9804972
54217,1.455952
54218,1.7699088
54219,1.6038185
54220,1.841693
54221,2.593844
54222,1.9710299
54223,-0.0619725
54224,1.9624037
54225,1.8803076
54226,3.3246422
54227,1.8705958
54228,2.0002599
54229,2.0756989
54230,3.8601637
54231,1.8125447
54232,1.1387385
54233,2.102759
54234,1.8575462
54235,1.460215
54236,1.9671844
54237,1.8731993
54238,-0.052625537
54239,0.57986355
54240,2.1703982
54241,1.8602504
54242,2.3865733
54243,1.9435669
54244,1.9309491
54245,1.9162501
54246,2.134448
54247,1.9068989
54248,2.4605098
54249,1.9290637
54250,1.7611078
54251,2.4722342
54252,1.7679554
54253,0.7377707
54254,1.9067591
54255,1.9563426
54256,1.8964711
54257,1.9854087
54258,1.8955058
54259,1.921296
54260,1.849671
54261,1.9136361
54262,1.844596
54263,1.8919853
54264,1.9820465
54265,2.0946121
54266,2.4302726
54267,2.2434082
54268,1.8163413
54269,2.2432652
54270,2.0315373
54271,1.9153923
54272,1.8085617
54273,2.0628114
54274,-0.5380446
54275,0.8367728
54276,2.1160316
54277,1.9320801
54278,2.0778441
54279,0.45397675
54280,2.3757877
54281,2.640677
54282,1.7182184
54283,1.9332951
54284,1.9833714
54285,2.2757926
54286,1.9963406
54287,-0.032341123
54288,1.9133605
54289,2.2299767
54290,2.324656
54291,3.1217146
54292,1.9194611
54293,2.0938768
54294,1.8337978
54295,2.1832075
54296,2.017098
54297,2.546918
54298,3.0763474
54299,1.8571652
54300,2.099296
54301,2.575489
54302,1.1886824
54303,1.9604453
54304,2.0998297
54305,1.7390343
54306,2.4725032
54307,0.5994266
54308,1.6699735
54309,2.715107
54310,3.1395645
54311,1.7046133
54312,1.7377182
54313,1.733733
54314,1.4881877
54315,2.6996593
54316,2.136311
54317,1.5717527
54318,2.725235
54319,2.019392
54320,1.7906016
54321,2.0236492
54322,1.49204
54323,1.9249424
54324,1.9982547
54325,2.4014492
54326,2.0445805
54327,1.2374114
54328,1.5016345
54329,1.9478892
54330,2.4458494
54331,1.8143281
54332,1.8784903
54333,1.8588156
54334,1.8290802
54335,2.7967563
54336,0.26903713
54337,1.9898437
54338,1.9571202
54339,2.115643
54340,1.9751655
54341,1.9051818
54342,1.1868304
54343,1.879599
54344,3.4006848
54345,2.0116062
54346,1.1696278
54347,3.3646917
54348,1.7286614
54349,1.9471334
54350,1.7363781
54351,2.0138578
54352,1.8644904
54353,1.8289212
54354,1.9186376
54355,1.9932545
54356,1.9483703
54357,2.2110791
54358,1.9814318
54359,2.172001
54360,1.8036946
54361,1.7066058
54362,1.9723433
54363,1.8150166
54364,2.3361583
54365,2.0222836
54366,1.7972516
54367,1.9652323
54368,1.2765282
54369,2.137011
54370,2.4719472
54371,2.9562373
54372,1.8879389
54373,2.165431
54374,1.925536
54375,1.8794478
54376,1.8127393
54377,1.9971105
54378,1.8847519
54379,2.004487
54380,0.42381036
54381,1.5120465
54382,1.9287461
54383,1.8364056
54384,1.9489793
54385,2.0127282
54386,1.6706938
54387,1.4477712
54388,1.5806073
54389,3.3243165
54390,1.7475945
54391,1.9411138
54392,1.864932
54393,1.8665937
54394,-0.06348336
54395,2.084453
54396,1.8778158
54397,3.779479
54398,2.3667355
54399,2.0333471
54400,2.0219293
54401,2.376679
54402,2.0073347
54403,2.0272717
54404,2.1295462
54405,2.1226482
54406,2.2111773
54407,-0.2137376
54408,1.9311637
54409,2.1858606
54410,1.9971086
54411,2.5166245
54412,1.8914834
54413,2.4393802
54414,2.1944418
54415,-0.091964364
54416,2.2116375
54417,1.891483
54418,2.0155654
54419,1.7173029
54420,3.3955045
54421,1.9211816
54422,1.8465022
54423,2.333097
54424,1.9083983
54425,2.251617
54426,2.3839111
54427,1.9056226
54428,0.2643422
54429,1.9181904
54430,2.0666337
54431,1.9407305
54432,2.1728134
54433,1.8761972
54434,1.9208602
54435,1.8590053
54436,1.9096907
54437,1.930179
54438,1.4657432
54439,2.023787
54440,2.1245255
54441,2.0005841
54442,2.0334501
54443,1.8616565
54444,1.867267
54445,2.2449908
54446,1.9764467
54447,1.9560765
54448,2.6834836
54449,-0.036738515
54450,0.5231265
54451,1.9491829
54452,1.9330324
54453,2.3432965
54454,1.6388596
54455,1.6728271
54456,2.1683817
54457,1.8897632
54458,1.8768505
54459,1.9925908
54460,3.3799076
54461,1.8159851
54462,2.187142
54463,2.0787873
54464,1.8757805
54465,1.8900341
54466,2.736844
54467,1.3906211
54468,1.8324183
54469,1.9737815
54470,1.8750757
54471,1.9738039
54472,1.7866629
54473,1.9738108
54474,1.9707445
54475,1.9326872
54476,1.779126
54477,1.7839831
54478,2.097333
54479,2.0136642
54480,1.8218907
54481,1.8127686
54482,2.0168662
54483,2.1426578
54484,0.9544989
54485,2.146347
54486,2.5530996
54487,1.8559335
54488,2.154118
54489,1.7674769
54490,2.4257064
54491,1.9243342
54492,2.0789948
54493,1.8543805
54494,2.026236
54495,1.7642583
54496,2.9163737
54497,1.8918074
54498,0.655722
54499,0.09331763
54500,2.0792747
54501,2.0371423
54502,1.7563428
54503,2.373055
54504,2.3190475
54505,1.831796
54506,1.8647183
54507,1.9086772
54508,2.2014747
54509,2.6012883
54510,1.8894786
54511,1.5961777
54512,1.9121073
54513,2.4914436
54514,1.9409684
54515,1.7531546
54516,2.255052
54517,1.9543332
54518,2.1373
54519,2.5227447
54520,1.7619668
54521,1.8706754
54522,2.258956
54523,1.9074935
54524,2.6279135
54525,1.1690701
54526,0.80093443
54527,1.8931261
54528,2.6016092
54529,0.08110511
54530,1.922011
54531,2.3314414
54532,1.8295959
54533,1.8226575
54534,2.1114197
54535,1.9323224
54536,1.9012536
54537,1.8837556
54538,2.5803075
54539,1.9441208
54540,1.9466838
54541,2.2347836
54542,2.5461836
54543,1.8770708
54544,0.9451642
54545,2.0503058
54546,1.8846463
54547,1.8318757
54548,2.0378256
54549,1.7809495
54550,0.79488266
54551,0.7101649
54552,2.159624
54553,1.7918738
54554,1.9333233
54555,1.8098356
54556,2.0598202
54557,2.4015145
54558,0.5704731
54559,1.9737884
54560,2.2503896
54561,2.3711042
54562,1.6638764
54563,1.9495062
54564,2.1762762
54565,2.1810083
54566,1.9029006
54567,3.1670127
54568,0.7031125
54569,2.1758652
54570,1.741577
54571,1.856886
54572,2.2079792
54573,0.966128
54574,2.7529564
54575,1.9039758
54576,2.339593
54577,1.8783611
54578,2.0180984
54579,2.4808135
54580,1.8794519
54581,1.8597206
54582,1.9854153
54583,0.31672657
54584,1.9274539
54585,1.8961929
54586,1.8570989
54587,0.78569114
54588,1.5548223
54589,2.794077
54590,1.9335345
54591,1.0950898
54592,1.8057622
54593,1.8858517
54594,0.6271466
54595,1.9882694
54596,2.0365686
54597,3.068822
54598,1.8840302
54599,1.9647926
54600,2.3102145
54601,1.9188536
54602,2.0723906
54603,2.333444
54604,2.1293993
54605,0.20138252
54606,1.8999056
54607,1.7658256
54608,0.7629944
54609,1.9954475
54610,2.3605108
54611,1.5992385
54612,1.9397696
54613,-0.17817652
54614,1.8696884
54615,2.8755202
54616,1.8591899
54617,2.0029893
54618,1.1198486
54619,2.2439437
54620,2.390675
54621,1.9282264
54622,2.4841766
54623,1.9741124
54624,2.080103
54625,2.2899432
54626,2.0526552
54627,1.9007834
54628,1.8657101
54629,2.1540432
54630,2.5196328
54631,1.8553938
54632,1.9507102
54633,0.5401021
54634,2.430729
54635,2.0285053
54636,1.9905261
54637,2.3283467
54638,1.8832811
54639,2.531558
54640,2.0491543
54641,1.9464658
54642,1.895151
54643,2.2998004
54644,1.8965682
54645,1.2178799
54646,2.0614867
54647,1.9314059
54648,1.9341334
54649,2.5343308
54650,2.665038
54651,2.0381284
54652,2.024942
54653,1.9049801
54654,2.2371144
54655,2.0149417
54656,1.9061483
54657,1.9035271
54658,1.7998654
54659,0.98795545
54660,2.197568
54661,1.7105309
54662,1.4264878
54663,1.8714567
54664,1.9624494
54665,0.64666164
54666,1.9182941
54667,1.5967749
54668,1.8007134
54669,2.1672707
54670,2.6847658
54671,1.6816233
54672,2.7762823
54673,-0.538169
54674,1.9280108
54675,1.702958
54676,1.9827088
54677,2.4190235
54678,2.476204
54679,1.9949919
54680,1.9259576
54681,2.2722898
54682,2.313774
54683,1.7989584
54684,1.8402141
54685,1.5754806
54686,1.7648565
54687,1.7733299
54688,1.3429574
54689,2.8244867
54690,2.7326322
54691,1.1630801
54692,1.7198712
54693,2.2733235
54694,2.1856017
54695,2.0628214
54696,1.987657
54697,2.0133352
54698,1.6236933
54699,1.9310712
54700,2.0189695
54701,2.2848773
54702,1.9372696
54703,1.9415604
54704,1.9422907
54705,2.1079245
54706,1.232438
54707,1.9627572
54708,1.7827262
54709,1.8528348
54710,2.0276594
54711,2.020575
54712,3.2787542
54713,2.0258427
54714,2.1771894
54715,1.888949
54716,0.92711484
54717,2.3726177
54718,2.1919823
54719,2.0139065
54720,2.0984268
54721,1.9264592
54722,2.1908555
54723,0.71641815
54724,2.9635358
54725,2.045814
54726,1.8935937
54727,1.8808373
54728,1.8689593
54729,2.0026069
54730,2.0691075
54731,1.8400477
54732,2.0846977
54733,2.1205106
54734,2.7391014
54735,1.9351114
54736,1.9216613
54737,2.0001025
54738,2.0292492
54739,1.8449434
54740,1.9629868
54741,1.9774665
54742,2.1454196
54743,1.9950839
54744,1.9010161
54745,2.0993814
54746,1.9501978
54747,1.91861
54748,2.1194758
54749,1.9499453
54750,0.5608729
54751,1.7986983
54752,2.4064307
54753,2.1496964
54754,1.4800493
54755,1.809456
54756,2.4174466
54757,1.8430487
54758,2.437622
54759,3.0855417
54760,1.9378613
54761,1.9502198
54762,1.9732832
54763,2.0767083
54764,1.8228744
54765,0.54364765
54766,1.9011039
54767,1.437931
54768,2.0784597
54769,1.9013993
54770,1.0961541
54771,1.8394915
54772,2.080927
54773,1.9086207
54774,2.6159182
54775,2.551293
54776,0.8477644
54777,1.2032021
54778,1.8989631
54779,2.2787118
54780,1.8516997
54781,2.064879
54782,2.07716
54783,2.1717572
54784,1.817125
54785,2.4161053
54786,2.150742
54787,1.9706107
54788,2.248456
54789,1.8047112
54790,2.5331502
54791,2.2345695
54792,-0.31939805
54793,2.2200933
54794,1.866918
54795,2.0970764
54796,1.8963562
54797,2.1977649
54798,2.5266557
54799,1.872898
54800,2.4793215
54801,1.3616208
54802,1.6313707
54803,2.1578274
54804,1.7462915
54805,2.0310912
54806,1.8229903
54807,2.1828814
54808,2.1333823
54809,1.9984988
54810,2.2630925
54811,2.0404482
54812,1.6687154
54813,1.9229068
54814,1.9777018
54815,1.8910226
54816,1.3473862
54817,2.1203861
54818,1.9507054
54819,1.467744
54820,0.57478225
54821,2.0563774
54822,1.8945383
54823,1.8944072
54824,2.7330427
54825,2.02485
54826,1.0127276
54827,1.0197748
54828,1.8435482
54829,2.4428587
54830,1.8832291
54831,1.997095
54832,1.9523662
54833,2.0357933
